Num_of_Loan,Payment_of_Min_Amount,Credit_History_Age,Num_Bank_Accounts,Delay_from_due_date,Changed_Credit_Limit,Monthly_Inhand_Salary,Num_Credit_Card,Amount_invested_monthly,Num_of_Delayed_Payment,Total_EMI_per_month,Payment_Behaviour,Age,Interest_Rate,Num_Credit_Inquiries,Outstanding_Debt,Credit_Mix,Annual_Income,Credit_Score
0,No,219,7,10,2.35,2145.287500000001,4,92.7195423707074,13,0.0,Low_spent_Small_value_payments,38,6,0.0,943.06,Standard,23727.45,0
0,No,329,7,10,2.35,2145.287500000001,4,67.6992821405797,13,0.0,High_spent_Medium_value_payments,38,6,0.0,943.06,Missing,23727.45,0
0,No,330,7,10,2.35,2145.287500000001,4,190.0698033299052,13,0.0,Low_spent_Large_value_payments,38,6,0.0,943.06,Missing,23727.45,0
0,No,331,7,14,2.35,3093.745000000001,4,90.14900152006382,13,0.0,High_spent_Medium_value_payments,38,6,0.0,943.06,Standard,23727.45,0
0,No,332,7,10,2.35,2145.287500000001,4,220.16808960149285,13,0.0,Low_spent_Small_value_payments,38,6,0.0,943.06,Missing,23727.45,0
0,Missing,335,7,10,2.35,3093.745000000001,4,236.666977070698,14,0.0,Low_spent_Small_value_payments,39,318,0.0,943.06,Standard,23727.45,1
3,Yes,380,3,27,5.84,1400.638333333333,3,111.32919181784632,17,45.55741614836241,Low_spent_Small_value_payments,50,16,1.0,529.09,Standard,19519.66,0
3,Yes,382,3,27,5.84,1400.638333333333,3,135.92568154608836,17,45.55741614836241,Low_spent_Small_value_payments,50,16,1.0,529.09,Standard,19519.66,0
3,Yes,384,3,28,5.84,1400.638333333333,3,140.824478802268,14,45.55741614836241,Low_spent_Small_value_payments,50,16,1.0,529.09,Standard,19519.66,0
3,Yes,385,3,30,9.84,1400.638333333333,3,39.22000810666893,17,45.55741614836241,Low_spent_Medium_value_payments,50,16,1.0,529.09,Standard,19519.66,0
3,Yes,386,3,27,9.84,1400.638333333333,3,15.300189531208382,17,45.55741614836241,High_spent_Medium_value_payments,50,16,1.0,529.09,Standard,19519.66,0
8,Yes,17,6,27,13.71,4979.9225,6,157.44900525235818,18,373.64803574226914,!@9#%8,16,32,9.0,2597.91,Bad,59843.06999999999,0
8,Yes,22,6,27,16.71,4979.9225,6,218.19089675361585,19,373.64803574226914,Low_spent_Small_value_payments,16,32,9.0,2597.91,Bad,59843.06999999999,1
8,Yes,24,6,31,16.71,4979.9225,6,186.66131491028185,16,373.64803574226914,Low_spent_Large_value_payments,16,32,9.0,2597.91,Bad,59843.06999999999,1
0,No,260,4,5,10.76,7415.311666666667,4,10000.0,0,0.0,High_spent_Medium_value_payments,45,12,3.0,1125.35,Good,88203.74,0
0,No,263,4,9,8.76,7415.311666666667,4,167.91020152925034,14,0.0,High_spent_Large_value_payments,45,12,3.0,1125.35,Missing,88203.74,0
0,No,264,4,8,10.76,7415.311666666667,4,70.09278065303651,0,0.0,High_spent_Large_value_payments,45,12,3.0,1125.35,Missing,88203.74,0
0,No,219,4,2,6.76,3093.745000000001,4,257.6481993096229,-1,0.0,High_spent_Medium_value_payments,45,12,3.0,1125.35,Good,88203.74,0
0,No,267,4,3,10.76,3093.745000000001,4,642.3601305035211,0,0.0,Low_spent_Medium_value_payments,45,12,6.0,1125.35,Good,88203.74,0
1,No,369,3,5,6.31,6407.724999999999,7,250.99479626828324,2,54.03972289211108,High_spent_Small_value_payments,28,7,0.0,187.01,Missing,75992.7,0
1,No,372,3,3,6.31,6407.724999999999,7,10000.0,5,54.03972289211108,Low_spent_Medium_value_payments,28,7,0.0,187.01,Missing,75992.7,0
1,Missing,373,3,2,6.31,6407.724999999999,7,404.3324033454437,5,54.03972289211108,Low_spent_Large_value_payments,28,7,4.0,187.01,Good,75992.7,0
1,No,219,3,5,6.31,6407.724999999999,7,248.639578546616,5,54.03972289211108,High_spent_Medium_value_payments,28,7,4.0,187.01,Good,75992.7,0
1,No,376,3,5,0.3099999999999996,6407.724999999999,7,364.1835432829297,5,54.03972289211108,!@9#%8,28,7,4.0,187.01,Good,75992.7,0
3,No,219,4,5,6.35,6997.93,5,311.01573621345125,4,119.12900402531444,High_spent_Small_value_payments,18,3,2.0,1283.47,Good,86015.16,1
3,No,335,4,8,9.4,6997.93,5,528.7459920603213,3,119.12900402531444,Low_spent_Medium_value_payments,18,3,2.0,1283.47,Good,86015.16,1
2,No,191,5,13,11.79,6885.45,3,85.4321936774838,2,120.23934099952604,!@9#%8,19,8,1.0,1386.36,Good,86093.4,0
2,No,194,5,15,11.79,6885.45,1302,808.6739524164364,4,120.23934099952604,Low_spent_Small_value_payments,19,8,1.0,1386.36,Good,86093.4,0
-100,No,195,5,15,11.79,6885.45,3,68.14784411451221,-1,45480.0,High_spent_Large_value_payments,19,8,1.0,1386.36,Good,86093.4,0
2,No,196,5,20,15.79,6885.45,3,226.14687076282868,2,120.23934099952604,High_spent_Medium_value_payments,20,8,1.0,1386.36,Good,86093.4,0
2,No,197,5,15,15.79,6885.45,3,474.98244645426087,2,120.23934099952604,High_spent_Small_value_payments,20,8,1.0,1386.36,Good,86093.4,0
3,No,235,0,6,11.88,5373.653333333333,6,257.1484778161275,0,145.83849242288338,Low_spent_Small_value_payments,55,7,0.0,1338.17,Missing,60919.84,0
3,No,237,0,10,11.88,5373.653333333333,6,414.0695898375527,2,145.83849242288338,Low_spent_Small_value_payments,55,7,1.0,1338.17,Good,60919.84,0
3,No,238,0,10,11.88,5373.653333333333,6,461.8881399361376,2,145.83849242288338,Low_spent_Large_value_payments,55,7,1.0,1338.17,Good,60919.84,0
3,No,239,0,6,11.88,5373.653333333333,6,345.1945175560952,2,145.83849242288338,High_spent_Small_value_payments,56,7,1.0,1338.17,Good,60919.84,0
3,No,240,0,6,11.88,5373.653333333333,6,10000.0,2,145.83849242288338,High_spent_Small_value_payments,56,7,1.0,1338.17,Good,60919.84,0
-100,No,241,0,10,10.88,5373.653333333333,6,204.7086382002769,5,145.83849242288338,High_spent_Medium_value_payments,56,7,1.0,1338.17,Missing,60919.84,0
6,Yes,189,7,40,1.98,1413.36,8,60.01080651341661,17,52.93074342971981,Low_spent_Small_value_payments,28,29,8.0,2625.27,Bad,19852.32,1
6,Missing,190,7,43,1.98,1413.36,8,108.52785889835113,17,52.93074342971981,Low_spent_Small_value_payments,28,29,8.0,2625.27,Missing,19852.32,1
6,Yes,219,7,42,1.98,1413.36,8,34.31680833287845,19,26510.0,High_spent_Large_value_payments,28,406,8.0,2625.27,Bad,19852.32,1
6,Yes,192,7,40,1.98,1413.36,8,55.98544375476531,17,52.93074342971981,Low_spent_Medium_value_payments,28,29,8.0,2625.27,Missing,19852.32,1
6,Yes,193,7,40,2.98,1413.36,8,17.21643989686686,18,52.93074342971981,High_spent_Medium_value_payments,28,29,8.0,2625.27,Bad,19852.32,1
6,Yes,194,7,40,-4.02,1413.36,8,131.8937198979702,15,52.93074342971981,Low_spent_Small_value_payments,28,29,8.0,2625.27,Missing,19852.32,1
6,Yes,219,7,40,1.98,1413.36,8,77.33453865694622,15,52.93074342971981,Low_spent_Small_value_payments,28,29,8.0,2625.27,Missing,19852.32,0
6,Yes,196,7,40,1.98,1413.36,8,185.1004308994456,14,52.93074342971981,!@9#%8,28,29,8.0,2625.27,Bad,19852.32,0
3,Missing,236,1,9,17.68,3598.818333333333,3,74.42144573483719,4,102.6188115795922,High_spent_Large_value_payments,54,4,2.0,650.2,Good,41481.82,0
3,No,237,1,9,11.68,3526.009912076317,3,82.99270755241864,4,175.42723283660786,High_spent_Medium_value_payments,55,4,2.0,650.2,Good,41481.82,0
3,No,239,1,9,11.68,3526.009912076317,3,250.2179370892625,4,175.42723283660786,Low_spent_Medium_value_payments,55,4,2.0,650.2,Good,41481.82,0
3,Missing,240,1,9,11.68,3526.009912076317,3,99.71313854259309,4,175.42723283660786,High_spent_Medium_value_payments,55,4,2.0,650.2,Good,41481.82,0
3,Missing,242,1,9,11.68,3526.009912076317,3,121.41915323267143,4,175.42723283660786,!@9#%8,55,4,2.0,650.2,Good,41481.82,0
868,Yes,119,5,8,10.09,1489.1066666666666,5,130.26881888454278,9,51.909419493671045,Low_spent_Medium_value_payments,17,19,8.0,2286.82,Missing,19297.28,1
6,Yes,120,5,8,10.09,1489.1066666666666,5,164.92047402338403,9,51.909419493671045,Low_spent_Small_value_payments,17,19,8.0,2286.82,Standard,19297.28,1
6,Yes,121,5,12,10.09,3093.745000000001,5,175.71099976134246,9,51.909419493671045,!@9#%8,17,19,8.0,2286.82,Standard,19297.28,1
6,Yes,122,5,8,10.09,1489.1066666666666,5,126.17975680556071,9,51.909419493671045,Low_spent_Small_value_payments,17,19,8.0,2286.82,Standard,19297.28,1
6,Yes,123,5,8,10.09,1489.1066666666666,5,135.92568154608836,9,51.909419493671045,!@9#%8,17,19,8.0,2286.82,Standard,19297.28,1
6,Yes,124,5,8,17.09,1489.1066666666666,5,58.00575233438845,8,51.909419493671045,!@9#%8,17,19,8.0,2286.82,Standard,19297.28,1
6,Yes,125,5,8,10.09,1489.1066666666666,5,106.63084985431908,9,51.909419493671045,Low_spent_Medium_value_payments,17,19,8.0,2286.82,Standard,19297.28,0
7,Yes,208,9,60,7.8,4461.6225,9,599.3663532607327,20,281.5875212836244,Low_spent_Small_value_payments,42,17,9.0,1518.47,Bad,53467.47,1
7,Yes,219,9,60,7.8,4461.6225,9,135.92568154608836,18,281.5875212836244,Low_spent_Medium_value_payments,42,17,9.0,1518.47,Bad,53467.47,1
7,Yes,210,9,61,14.8,4461.6225,9,73.03659983658478,21,281.5875212836244,High_spent_Large_value_payments,42,17,9.0,1518.47,Bad,53467.47,0
7,Yes,212,9,60,7.8,3093.745000000001,9,101.0432758199094,18,281.5875212836244,High_spent_Small_value_payments,43,17,9.0,1518.47,Missing,53467.47,1
7,Yes,213,9,60,7.8,4461.6225,9,46.37882752430372,19,281.5875212836244,High_spent_Large_value_payments,43,17,9.0,1518.47,Bad,53467.47,0
7,Yes,215,9,60,7.8,4461.6225,9,337.9200680145551,18,281.5875212836244,Low_spent_Large_value_payments,43,17,9.0,1518.47,Bad,53467.47,1
2,No,345,8,12,8.25,1407.275,7,146.33489183711623,11,18.437479064730013,Low_spent_Small_value_payments,52,6,0.0,957.51,Good,17127.3,0
2,Missing,346,8,12,3.25,3093.745000000001,7,10000.0,11,18.437479064730013,Low_spent_Medium_value_payments,52,6,0.0,957.51,Good,17127.3,0
2,No,347,8,7,8.25,1407.275,7,133.28442647318658,11,18.437479064730013,Low_spent_Small_value_payments,52,6,0.0,957.51,Missing,17127.3,0
2,No,348,8,12,8.25,1407.275,7,168.993585673755,11,18.437479064730013,Low_spent_Small_value_payments,52,6,0.0,957.51,Missing,17127.3,0
2,No,349,8,12,14.25,1407.275,7,94.7076840290903,11,18.437479064730013,Low_spent_Small_value_payments,52,6,0.0,957.51,Good,17127.3,0
2,No,350,8,8,8.25,3093.745000000001,7,10000.0,11,18.437479064730013,!@9#%8,52,6,0.0,957.51,Good,17127.3,0
3,Yes,219,4,20,9.4,3235.254166666667,5,70.12790012203935,13,73.89110879347028,High_spent_Medium_value_payments,22,14,5.0,1009.33,Standard,36243.05,0
3,Yes,222,4,20,8.2,3235.254166666667,5,256.28867554799416,13,73.89110879347028,Low_spent_Medium_value_payments,22,14,5.0,1009.33,Standard,36243.05,0
3,Missing,223,4,20,8.2,3235.254166666667,5,158.91018377198515,13,73.89110879347028,Low_spent_Large_value_payments,22,14,5.0,1009.33,Standard,36243.05,0
3,Yes,224,4,20,8.2,3235.254166666667,5,135.92568154608836,14,73.89110879347028,Low_spent_Large_value_payments,23,14,5.0,1009.33,Standard,36243.05,0
3,Yes,219,4,20,1.1999999999999993,3235.254166666667,5,106.5996081276958,13,73.89110879347028,Low_spent_Medium_value_payments,23,14,5.0,1009.33,Missing,36243.05,0
3,Yes,226,4,20,8.2,3235.254166666667,5,156.51298074920686,13,73.89110879347028,High_spent_Small_value_payments,23,14,5.0,1009.33,Missing,36243.05,0
7,Missing,80,6,27,12.57,3320.3050000000007,6,51.946858910905725,8,181.46401252991717,High_spent_Large_value_payments,20,10,7.0,842.4,Missing,38007.66,0
7,Missing,219,6,27,12.57,3320.3050000000007,6,132.04325386267678,5,181.46401252991717,High_spent_Medium_value_payments,20,10,7.0,842.4,Standard,38007.66,0
-100,Yes,82,6,25,12.57,3320.3050000000007,6,72.67442608429499,8,181.46401252991717,High_spent_Large_value_payments,21,10,7.0,842.4,Missing,38007.66,0
7,Missing,83,6,23,12.57,3320.3050000000007,6,10000.0,8,181.46401252991717,High_spent_Large_value_payments,21,10,7.0,842.4,Standard,38007.66,0
7,Yes,84,6,27,12.57,3320.3050000000007,6,70.1216403506579,8,181.46401252991717,High_spent_Small_value_payments,21,10,7.0,842.4,Standard,38007.66,0
-100,Yes,85,385,24,9.57,3320.3050000000007,6,37.43217451509569,9,181.46401252991717,High_spent_Medium_value_payments,21,10,12.0,842.4,Standard,38007.66,0
7,Yes,86,6,27,16.57,3320.3050000000007,6,73.4679515235293,8,181.46401252991717,!@9#%8,21,10,12.0,842.4,Standard,38007.66,0
4,No,291,1,3,8.09,10168.633333333331,2,647.6972924518698,13,342.30551702503874,Low_spent_Medium_value_payments,32,3,1046.0,493.08,Good,123523.6,0
4,No,292,1,4,8.09,3093.745000000001,2,468.0175826422402,12,342.30551702503874,Low_spent_Medium_value_payments,32,3,3.0,493.08,Good,123523.6,0
4,No,293,1,-1,10.09,10168.633333333331,2,242.4226539200657,13,342.30551702503874,High_spent_Large_value_payments,32,3,7.0,493.08,Good,123523.6,0
4,No,295,1,8,9.4,10168.633333333331,2,422.1553105524741,11,342.30551702503874,Low_spent_Medium_value_payments,33,3,7.0,493.08,Good,123523.6,0
4,No,296,1,3,8.09,10168.633333333331,2,158.1966412953621,11,342.30551702503874,High_spent_Medium_value_payments,33,3,7.0,493.08,Good,123523.6,0
4,No,297,1,3,8.09,10168.633333333331,2,159.93661463323912,9,342.30551702503874,High_spent_Large_value_payments,33,3,7.0,493.08,Good,123523.6,0
2,No,377,6,20,7.539999999999999,3152.0691666666667,5,126.12890836816692,7,31.795658245090998,Low_spent_Large_value_payments,26,6,4.0,808.52,Good,36996.83,1
2,No,379,6,20,9.54,3152.0691666666667,5,135.92568154608836,8,31.795658245090998,!@9#%8,26,6,4.0,808.52,Good,36996.83,1
2,No,383,6,20,7.539999999999999,3093.745000000001,5,326.7081483629945,8,31.795658245090998,Low_spent_Medium_value_payments,26,6,4.0,808.52,Good,36996.83,1
1,No,394,5,11,14.78,3093.745000000001,3,92.20717283635808,6,12.608522556264546,Low_spent_Small_value_payments,28,1,2.0,1476.91,Good,16860.705,0
1,No,395,5,9,7.78,1178.05875,3,81.21176390278681,6,12.608522556264546,Low_spent_Medium_value_payments,28,1,2.0,1476.91,Good,16860.705,0
-100,No,396,5,11,7.78,1178.05875,3,100.0128294401266,5,12.608522556264546,Low_spent_Medium_value_payments,28,1,2.0,1476.91,Good,12670738.0,0
1,Missing,397,5,11,4.78,1178.05875,3,67.51184823730115,6,12.608522556264546,Low_spent_Medium_value_payments,28,1,2.0,1476.91,Good,16860.705,0
1,No,399,5,14,7.78,1178.05875,3,10000.0,6,12.608522556264546,Low_spent_Large_value_payments,3681,1,2.0,1476.91,Good,16860.705,0
-100,No,400,5,11,7.78,1178.05875,3,10000.0,6,12.608522556264546,Low_spent_Small_value_payments,28,1,2.0,1476.91,Good,16860.705,0
0,No,207,6,15,3.95,1349.2225,7,87.14217693113973,6,0.0,Low_spent_Large_value_payments,25,19,3.0,891.74,Missing,17174.67,0
0,No,208,6,15,2.95,1349.2225,7,117.6222164578015,9,0.0,Low_spent_Medium_value_payments,26,19,3.0,891.74,Missing,17174.67,0
0,No,209,6,15,2.95,1349.2225,284,135.95817284049892,9,0.0,Low_spent_Small_value_payments,26,19,3.0,891.74,Standard,17174.67,0
0,Missing,210,6,15,2.95,1349.2225,7,67.86495482080599,6,4162.0,Low_spent_Small_value_payments,26,19,3.0,891.74,Missing,17174.67,0
6,Yes,119,6,33,2.24,6155.389999999999,5,10000.0,23,280.4029271221032,High_spent_Large_value_payments,36,34,9.0,2308.33,Bad,9231973.0,0
6,Missing,120,6,33,2.24,6155.389999999999,5,121.19014062803116,23,280.4029271221032,High_spent_Large_value_payments,36,34,10.0,2308.33,Missing,76324.68,1
6,Yes,121,6,33,2.24,3093.745000000001,5,168.95240145123566,2397,280.4029271221032,High_spent_Medium_value_payments,36,34,10.0,2308.33,Missing,76324.68,1
6,Yes,126,6,33,2.24,6155.389999999999,5,84.3066009224721,23,280.4029271221032,High_spent_Medium_value_payments,36,34,10.0,2308.33,Bad,76324.68,1
5,Yes,25,8,31,24.59,4193.16,5,213.49932496210823,21,187.02513136327823,!@9#%8,44,27,10.0,3469.9,Bad,49657.92,0
5,Yes,26,8,31,24.59,4193.16,5,112.61604564260256,20,187.02513136327823,High_spent_Medium_value_payments,44,27,10.0,3469.9,Bad,49657.92,1
5,Missing,28,8,30,24.59,4193.16,5,150.98602464239582,20,187.02513136327823,!@9#%8,44,27,12.0,3469.9,Missing,49657.92,1
5,Yes,219,8,36,24.59,4193.16,5,53.81407136771415,17,187.02513136327823,High_spent_Large_value_payments,44,27,12.0,3469.9,Bad,49657.92,0
7,Yes,99,7,16,15.47,5045.34,6,89.69587002224871,8,179.02928286779496,High_spent_Medium_value_payments,41,24,7.0,1855.46,Standard,60364.08,0
7,Missing,100,7,16,19.47,5045.34,6,103.33438524956335,8,179.02928286779496,High_spent_Large_value_payments,41,24,7.0,1855.46,Standard,60364.08,1
7,Yes,103,7,16,19.47,5045.34,6,120.05338988026732,11,179.02928286779496,High_spent_Large_value_payments,42,24,7.0,1855.46,Standard,60364.08,0
-100,Yes,104,7,18,19.47,5045.34,6,199.8322575065,8,179.02928286779496,High_spent_Medium_value_payments,-500,24,7.0,1855.46,Missing,60364.08,1
4,No,359,1,15,0.57,2675.255833333333,6,233.554815389196,8,112.62077584654658,Low_spent_Large_value_payments,20,7,2.0,1088.7,Good,35295.07,0
4,No,360,1,10,0.57,2675.255833333333,6,41.9948086964414,6,112.62077584654658,High_spent_Large_value_payments,20,7,2.0,1088.7,Good,35295.07,0
4,No,362,1,10,0.57,2675.255833333333,6,114.59178694242728,6,112.62077584654658,Low_spent_Small_value_payments,20,732,2.0,1088.7,Good,35295.07,0
-100,No,363,1,10,0.57,2675.255833333333,6,201.5853987141957,6,112.62077584654658,!@9#%8,21,7,4.0,1088.7,Good,35295.07,0
4,No,219,1,10,4.57,2675.255833333333,6,209.7082457889969,6,112.62077584654658,Low_spent_Large_value_payments,21,7,4.0,1088.7,Good,35295.07,0
4,No,219,1,10,0.57,2675.255833333333,606,308.2687115360125,6,112.62077584654658,Low_spent_Small_value_payments,21,7,4.0,1088.7,Good,35295.07,0
4,No,366,1,8,0.57,2675.255833333333,6,268.5372560155768,6,112.62077584654658,!@9#%8,21,7,4.0,1088.7,Good,35295.07,0
4,Missing,341,5,4,4.96,2574.453333333333,3,72.4464518084812,10,95.11680220734054,High_spent_Medium_value_payments,55,9,3.0,1272.85,Good,32933.44,0
4,No,219,5,4,4.96,2574.453333333333,3,183.22424848855297,10,95.11680220734054,!@9#%8,55,9,3.0,1272.85,Good,32933.44,0
4,No,343,5,4,4.96,2574.453333333333,3,190.05415943616865,7,95.11680220734054,Low_spent_Large_value_payments,55,9,3.0,1272.85,Good,32933.44,0
4,No,344,5,0,4.96,2574.453333333333,3,95.37157766463328,7,95.11680220734054,High_spent_Medium_value_payments,55,9,3.0,1272.85,Good,32933.44,0
4,No,219,5,8,-0.04,2574.453333333333,3,30.396414263754806,10,95.11680220734054,High_spent_Large_value_payments,55,9,3.0,1272.85,Good,32933.44,0
4,No,346,5,4,4.96,2574.453333333333,3,135.13561253211785,10,95.11680220734054,High_spent_Small_value_payments,55,9,3.0,1272.85,Good,32933.44,0
4,No,347,5,4,4.96,2574.453333333333,3,67.3849870540051,9,95.11680220734054,High_spent_Medium_value_payments,55,9,3.0,1272.85,Good,32933.44,1
3,No,281,0,14,11.57,1174.72,4,48.39890779153215,10,35.68135813307475,Low_spent_Large_value_payments,25,1,1.0,1285.01,Good,15476.64,1
3,No,283,0,9,11.57,1174.72,4,103.20937710958565,10,35.68135813307475,Low_spent_Small_value_payments,25,1,1.0,1285.01,Good,15476.64,0
3,No,285,0,14,11.57,1174.72,4,50.37584948159583,12,35.68135813307475,Low_spent_Large_value_payments,25,1,6.0,1285.01,Good,15476.64,1
3,No,288,0,14,11.57,1174.72,4,153.20984492251978,10,35.68135813307475,Low_spent_Small_value_payments,25,1,1.0,1285.01,Good,15476.64,1
4,Yes,287,7,29,15.15,5891.703333333334,3,518.3436315161587,14,219.2309315393692,!@9#%8,45,7,8.0,288.22,Standard,68636.44,0
4,Yes,289,7,29,10.15,5891.703333333334,3,135.92568154608836,11,42379.0,Low_spent_Large_value_payments,45,7,8.0,288.22,Standard,68636.44,0
4,Yes,290,7,29,15.15,3093.745000000001,3,137.82936338761198,11,219.2309315393692,High_spent_Large_value_payments,45,7,8.0,288.22,Missing,68636.44,0
4,Yes,291,7,29,21.15,5891.703333333334,3,135.92568154608836,11,219.2309315393692,High_spent_Medium_value_payments,45,7,8.0,288.22,Standard,68636.44,0
4,Yes,293,7,29,15.15,5542.48324463788,3,137.6882446388795,12,568.4510202348235,High_spent_Small_value_payments,46,7,8.0,288.22,Standard,68636.44,0
4,Yes,294,7,29,21.15,5542.48324463788,3,266.9722446162703,9,18287.0,!@9#%8,46,7,8.0,288.22,Standard,68636.44,0
6,Missing,111,6,17,9.4,3058.203333333333,6,132.67246920428315,19,133.35590483492365,Low_spent_Small_value_payments,30,24,11.0,2953.68,Bad,33446.44,1
6,Yes,112,6,21,22.45,3058.203333333333,6,155.292281675704,14,133.35590483492365,Low_spent_Small_value_payments,30,24,11.0,2953.68,Bad,33446.44,0
6,Yes,113,6,21,22.45,3058.203333333333,6,226.5935543959004,20,133.35590483492365,Low_spent_Large_value_payments,30,24,11.0,2953.68,Bad,33446.44,1
6,Yes,115,6,21,22.45,3093.745000000001,6,93.6504419059186,19,133.35590483492365,Low_spent_Large_value_payments,31,24,13.0,2953.68,Missing,33446.44,1
6,Yes,117,6,21,22.45,3058.203333333333,6,10000.0,19,133.35590483492365,High_spent_Large_value_payments,31,24,13.0,2953.68,Bad,33446.44,0
6,Yes,118,6,21,23.45,3058.203333333333,6,247.8802473095785,19,133.35590483492365,Low_spent_Small_value_payments,31,24,13.0,2953.68,Bad,33446.44,0
3,Yes,224,3,27,7.7,4178.258333333333,69,122.13200414184888,20,113.67192620498898,High_spent_Medium_value_payments,22,12,4.0,404.88,Standard,51411.1,0
3,Yes,225,3,29,7.7,3093.745000000001,5,135.92568154608836,21,113.67192620498898,Low_spent_Small_value_payments,22,12,4.0,404.88,Missing,51411.1,0
3,Yes,226,3,30,7.7,4178.258333333333,5,135.92568154608836,20,113.67192620498898,!@9#%8,22,12,4.0,404.88,Standard,51411.1,0
3,Yes,227,3,29,7.7,4178.258333333333,5,266.16338955733835,20,113.67192620498898,Low_spent_Small_value_payments,22,12,4.0,404.88,Standard,51411.1,0
3,Yes,229,3,29,7.7,4178.258333333333,5,48.178750454316166,20,113.67192620498898,High_spent_Medium_value_payments,22,12,4.0,404.88,Missing,51411.1,0
3,Yes,230,3,33,7.7,4178.258333333333,5,156.2534500078544,20,113.67192620498898,High_spent_Medium_value_payments,22,12,4.0,404.88,Standard,51411.1,0
3,Yes,231,2,29,7.7,3093.745000000001,4,341.5627087629525,14,113.67192620498898,Low_spent_Medium_value_payments,22,12,4.0,404.88,Standard,51411.1,0
19,Yes,320,5,17,9.4,10585.416666666666,6,129.44767273553066,11,99.42376274979,High_spent_Medium_value_payments,49,7,0.0,1369.98,Missing,125033.0,0
1,Yes,322,5,17,5.95,10585.416666666666,6,75.73899426592037,12,99.42376274979,High_spent_Large_value_payments,49,7,0.0,1369.98,Standard,125033.0,0
1,Yes,323,5,19,5.95,3093.745000000001,6,135.92568154608836,9,99.42376274979,Low_spent_Medium_value_payments,50,7,0.0,1369.98,Standard,125033.0,0
1,Yes,324,5,17,-1.0499999999999998,10585.416666666666,6,10000.0,9,99.42376274979,Low_spent_Large_value_payments,50,7,0.0,1369.98,Standard,125033.0,0
1,Missing,326,5,17,5.95,10585.416666666666,6,189.82371489864025,11,99.42376274979,High_spent_Large_value_payments,50,7,2.0,1369.98,Standard,125033.0,0
2,Yes,329,8,0,11.12,2557.183333333333,4,292.16667170446004,18,31.988957468762678,Low_spent_Small_value_payments,17,12,5.0,1289.03,Standard,33890.2,0
2,Yes,330,8,5,5.119999999999999,2557.183333333333,4,129.05935125719574,18,31.988957468762678,Low_spent_Small_value_payments,17,12,5.0,1289.03,Standard,33890.2,0
2,Yes,331,1442,9,11.12,2557.183333333333,4,10000.0,18,31.988957468762678,Low_spent_Large_value_payments,17,12,7.0,1289.03,Standard,33890.2,0
2,Yes,219,8,5,11.12,3093.745000000001,4,90.40607926555732,18,31.988957468762678,High_spent_Medium_value_payments,17,12,7.0,1289.03,Standard,33890.2,0
2,Yes,336,8,5,11.12,2194.187321103021,4,196.11277513827287,18,394.9849696990743,!@9#%8,18,12,7.0,1289.03,Standard,33890.2,0
8,Yes,25,10,31,15.3,4525.6725,9,150.70596037092002,25,228.68713291702,High_spent_Medium_value_payments,43,23,7.0,2904.16,Bad,53084.06999999999,0
8,Yes,27,10,26,15.3,4525.6725,9,194.20293152000545,25,228.68713291702,Low_spent_Large_value_payments,43,23,9.0,2904.16,Bad,53084.06999999999,0
8,Yes,29,10,26,15.3,4525.6725,9,153.01875848877668,25,228.68713291702,!@9#%8,43,23,9.0,2904.16,Bad,53084.06999999999,0
8,Yes,30,10,23,15.3,4525.6725,9,55.3986372551715,24,228.68713291702,High_spent_Large_value_payments,43,23,9.0,2904.16,Bad,20073385.0,0
8,Missing,31,10,26,15.3,4525.6725,9,604.5820734067643,25,228.68713291702,Low_spent_Small_value_payments,43,23,9.0,2904.16,Bad,53084.06999999999,0
8,Yes,32,10,26,8.3,4525.6725,9,321.39370963651686,23,228.68713291702,Low_spent_Medium_value_payments,44,23,9.0,2904.16,Bad,53084.06999999999,0
9,Yes,163,10,19,27.35,5772.993333333333,8,405.2251817550138,21,57550.0,Low_spent_Medium_value_payments,15,18,8.0,3363.51,Bad,70391.92,0
9,Yes,164,10,19,27.35,5772.993333333333,8,430.3414763566118,18,288.86359465657324,Low_spent_Small_value_payments,15,18,8.0,3363.51,Bad,70391.92,0
9,Yes,165,10,22,27.35,5326.142399858586,8,138.13332723220933,23,735.7145281313199,High_spent_Medium_value_payments,15,18,8.0,3363.51,Missing,70391.92,0
9,Yes,169,10,19,23.35,5326.142399858586,8,498.60111632836015,24,735.7145281313199,Low_spent_Medium_value_payments,15,18,8.0,3363.51,Bad,70391.92,0
9,Yes,170,10,19,25.35,5326.142399858586,8,223.1321131164112,21,735.7145281313199,High_spent_Medium_value_payments,16,18,9.0,3363.51,Bad,70391.92,0
8,Yes,109,10,54,25.8,1181.7141666666666,7,53.501376510151175,19,54.28779796583181,Low_spent_Medium_value_payments,37,20,12.0,4955.69,Bad,14792.57,0
8,Missing,110,10,54,19.8,1181.7141666666666,7,37.787550879813104,21,54.28779796583181,Low_spent_Large_value_payments,-500,20,12.0,4955.69,Missing,14792.57,1
8,Yes,111,10,54,25.8,1181.7141666666666,7,42.18473744827165,21,54.28779796583181,Low_spent_Medium_value_payments,38,20,13.0,4955.69,Bad,14792.57,1
8,Missing,113,10,50,25.8,3093.745000000001,7,97.61873219627064,21,54.28779796583181,Low_spent_Medium_value_payments,38,20,13.0,4955.69,Bad,14792.57,1
